Category,Subcategory,Type,Item_Name,Item_Variant,Sales_Type,Source,Sales_Count,Revenue
Sales,FOOD,NUSANTARA,Nasi Goreng Jawa,Nasi Goreng Jawa,Ala Carte,EZO DELIVERY,3,35500
Sales,FOOD,INTERNATIONAL,Dori Salted Egg Rice,Dori Salted Egg Rice,Ala Carte,EZO DELIVERY,3,45500
Sales,SARAPAN PAGI,Special Breakfast,Pisang Goreng,Pisang Goreng,Ala Carte,POS,118,19500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Asin,Telur Asin,Ala Carte,EZO QS,3,8500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Shoot Espresso,Shoot Espresso,Ala Carte,POS,15,11000
Sales,FOOD,NUSANTARA,Ayam Pandan Sambal Mede,Ayam Pandan Sambal Mede,Ala Carte,EZO QS,25,41500
Sales,FOOD,NUSANTARA,Bakakak Berdua,Bakakak Berdua,Ala Carte,POS,39,72500
Sales,FOOD,NUSANTARA,Sop Iga Bakar,Sop Iga Bakar,Ala Carte,POS,5,87000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Asin,Telur Asin,Ala Carte,EZO QS,2,10000
Sales,BEVERAGES,NON COFFEE BASED,Milkshake,Milkshake,Ala Carte,EZO DELIVERY,1,24000
Sales,BEVERAGES,NON COFFEE BASED,Iced Tea Original,Iced Tea Original,Ala Carte,POS,356,14000
Sales,FOOD,STEAK,LARGE Size Sirloin Local,LARGE Size Sirloin Local,Ala Carte,POS,1,107000
Sales,COOKIES,TOPLES,Choco Chips,Choco Chips,Ala Carte,POS,2,84000
Sales,BEVERAGES,NON COFFEE BASED,Hot Lemon Tea,Hot Lemon Tea,Ala Carte,EZO QS,41,19000
Sales,FOOD,NUSANTARA,Soto Ayam,Soto Ayam,Ala Carte,POS,363,37500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Scrambled Egg,Scrambled Egg,Ala Carte,EZO QS,6,11500
Sales,"BREAD, CAKE & PASTRY",BREAD,Choco Banana,Choco Banana,Ala Carte,POS,195,7500
Sales,BEVERAGES,COFFEE BASED,Iced Cappuccino,Iced Cappuccino,Ala Carte,POS,142,28000
Sales,SARAPAN PAGI,Special Breakfast,Roti Bakar Coklat Keju,Roti Bakar Coklat Keju,Ala Carte,POS,83,22000
Sales,SNACK,CAMILAN KERING,Toples Soes kering Coklat,Toples Soes kering Coklat,Ala Carte,POS,28,22000
Sales,FOOD,STEAK,Hamburg Snitczhel,Hamburg Snitczhel,Ala Carte,EZO QS,6,51000
Sales,ROKOK SIN,FILTER,Trust Menthol,Trust Menthol Filter,Ala Carte,POS,3,34000
Sales,"BREAD, CAKE & PASTRY",BREAD,Sarikaya Bun,Sarikaya Bun,Ala Carte,POS,492,8500
Sales,LITE MEAL,LITE MEAL,Ala Nachos Grande,Ala Nachos Grande,Ala Carte,POS,37,52500
Sales,BEVERAGES,COFFEE BASED,Iced Brown Sugar Latte,Iced Brown Sugar Latte,Ala Carte,EZO DELIVERY,1,24500
Sales,FOOD,NUSANTARA,Nasi Goreng Ayam Spesial,Nasi Goreng Ayam Spesial,Ala Carte,GRAB,5,43500
Sales,BEVERAGES,NON COFFEE BASED,Iced Lemon Tea,Iced Lemon Tea,Ala Carte,POS,371,17500
Sales,FOOD,NUSANTARA,Ayam Goreng Serundeng,Ayam Goreng Serundeng,Ala Carte,EZO QS,21,40000
Sales,BEVERAGES,NON COFFEE BASED,Artisan Tea - Flavor & Aroma Theraphy,Artsn Tea-Flavor & Arma Thrphy,Ala Carte,POS,196,25000
Sales,BEVERAGES,NON COFFEE BASED,Iced Double Choco Cream,Iced Double Choco Cream,Ala Carte,EZO QS,88,24000
Sales,"BREAD, CAKE & PASTRY",BREAD,Choco Bun,Choco Bun,Ala Carte,POS,764,8000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Mushroom,Bowl Chicken Mushroom,Ala Carte,GRAB,1,27000
Sales,BEVERAGES,NON COFFEE BASED,Iced Tea Original,Iced Tea Original,Ala Carte,EZO DELIVERY,1,13000
Sales,LITE MEAL,LITE MEAL,3 Risoles Mayo,3 Risoles Mayo,Ala Carte,POS,69,23500
Sales,BEVERAGES,COFFEE BASED,Macchiato,Macchiato,Ala Carte,POS,5,21000
Sales,BEVERAGES,COFFEE BASED,Kopi Mannakopi,Kopi Mannakopi,Ala Carte,POS,1,19500
Sales,BEVERAGES,NON COFFEE BASED,Susu Almond Herbal,Susu Almond Herbal,Ala Carte,EZO QS,1,24500
Sales,FOOD,NUSANTARA,Bakmi Goreng Ayam,Bakmi Goreng Ayam,Ala Carte,EZO DELIVERY,1,37000
Sales,SARAPAN PAGI,Special Breakfast,Mushroom Cream Soup,Mushroom Soup,Ala Carte,EZO QS,2,24500
Sales,SNACK,CAMILAN KERING,Toples KECIL Bidaran Keju,Toples KECIL Bidaran Keju,Ala Carte,POS,54,26000
Sales,FOOD,INTERNATIONAL,Dori Butter Lemon,Dori Butter Lemon,Ala Carte,EZO QS,88,43000
Sales,FOOD,NUSANTARA,Sop Buntut,Sop Buntut,Ala Carte,POS,11,74500
Sales,FOOD,INTERNATIONAL,Bolognese,Bolognese,Ala Carte,POS,65,35500
Sales,SNACK,CAMILAN KERING,Keripik Kentang Keriting,Keripik Kentang Keriting,Ala Carte,POS,10,25500
Sales,"BREAD, CAKE & PASTRY",BREAD,Sausage Bun,Sausage Bun,Ala Carte,POS,242,10000
Sales,BEVERAGES,COFFEE BASED,Iced Kopi Turkish,Iced Kopi Turkish,Ala Carte,EZO QS,3,18500
Sales,ROKOK SIN,KRETEK,Nogososro,Nogososro Kretek Premium,Ala Carte,POS,1,28000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra box kecil,Extra box kecil,Ala Carte,POS,4,2000
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,POS,31,91000
Sales,ROKOK SIN,FILTER,Trust,Trust Filter,Ala Carte,POS,1,28500
Sales,BEVERAGES,COFFEE BASED,Iced Blackjack,Iced Blackjack,Ala Carte,POS,53,24000
Sales,BEVERAGES,NON COFFEE BASED,Iced Matcha Latte Cream,Iced Matcha Latte Cream,Ala Carte,EZO QS,172,27500
Sales,"BREAD, CAKE & PASTRY",BREAD,Coffee Bun,Coffee Bun,Ala Carte,POS,435,8500
Sales,FOOD,INTERNATIONAL,Beef Cordon Bleu,Beef Cordon Bleu,Ala Carte,POS,38,77000
Sales,BEVERAGES,COFFEE BASED,Iced Americano,Iced Americano,Ala Carte,POS,292,23000
Sales,BEVERAGES,COFFEE BASED,Kopi Tua,Kopi Tua,Ala Carte,POS,1,20500
Sales,BEVERAGES,COFFEE BASED,Vietnam Drip,Vietnam Drip,Ala Carte,EZO QS,41,28000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Saus Mayo,Saus Mayo,Ala Carte,POS,2,6000
Sales,SNACK,CAMILAN KERING,Toples Keripik Pisang,Toples Keripik Pisang,Ala Carte,POS,17,22500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Kerupuk udang,Kerupuk udang,Ala Carte,EZO QS,8,4000
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,EZO QS,15,79000
Sales,FOOD,NUSANTARA,Sop Iga Bakar,Sop Iga Bakar,Ala Carte,POS,4,81000
Sales,LITE MEAL,LITE MEAL,Cheese Mapple Banana,Cheese Mapple Banana,Ala Carte,POS,55,33000
Sales,SNACK,CAMILAN KERING,Twister,Twister,Ala Carte,POS,6,21500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Es Batu,Es Batu,Ala Carte,EZO QS,12,2000
Sales,BEVERAGES,NON COFFEE BASED,Lemongrass Ginger Milk,Lemongrass Ginger Milk,Ala Carte,EZO DELIVERY,1,22500
Sales,"BREAD, CAKE & PASTRY",BREAD,Cheese Banana,Cheese Banana,Ala Carte,POS,122,8000
Sales,BEVERAGES,NON COFFEE BASED,Hot Lemon Tea,Hot Lemon Tea,Ala Carte,POS,143,17000
Sales,SNACK,CAMILAN KERING,Toples Soes kering Coklat,Toples Soes kering Coklat,Ala Carte,POS,22,23500
Sales,BEVERAGES,COFFEE BASED,Iced Vanilla Latte,Iced Vanilla Latte,Ala Carte,EZO QS,42,23000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra box kecil,Extra box kecil,Ala Carte,POS,5,2000
Sales,ROKOK SIN,FILTER,New Castro,New Castro Filter,Ala Carte,POS,1,18500
Sales,BEVERAGES,COFFEE BASED,Vietnam Drip,Vietnam Drip,Ala Carte,EZO QS,41,25500
Sales,FOOD,STEAK,Sirloin Meltique,Sirloin Meltique,Ala Carte,POS,31,132500
Sales,SARAPAN PAGI,Special Breakfast,Mushroom Cream Soup,Mushroom Soup,Ala Carte,POS,33,29000
Sales,LITE MEAL,LITE MEAL,Kentang Gr. Saus Keju,Kentang Gr. Saus Keju,Ala Carte,EZO QS,82,36500
Sales,FOOD,STEAK,Ribeye Meltique,Ribeye Meltique,Ala Carte,POS,18,135500
Sales,BEVERAGES,COFFEE BASED,Vanilla Latte,Vanilla Latte,Ala Carte,POS,15,25000
Sales,FOOD,INTERNATIONAL,Carbonara,Carbonara,Ala Carte,GRAB,7,49500
Sales,BEVERAGES,COFFEE BASED,Red Ginger Americano,Red Ginger Americano,Ala Carte,EZO QS,14,21000
Sales,FOOD,NUSANTARA,Ayam Taliwang,Ayam Taliwang,Ala Carte,EZO DELIVERY,1,53000
Sales,BEVERAGES,NON COFFEE BASED,Double Chocolate,Double Chocolate,Ala Carte,POS,149,25000
Sales,FOOD,INTERNATIONAL,Fish and chips,Fish and chips,Ala Carte,POS,339,49000
Sales,FOOD,NUSANTARA,Nasi Goreng Balacan,Nasi Goreng Balacan,Ala Carte,GRAB,1,34000
Sales,BEVERAGES,NON COFFEE BASED,Iced Mojito Mint,Iced Mojito Mint,Ala Carte,POS,128,29000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra box kecil,Extra box kecil,Ala Carte,POS,4,2000
Sales,FOOD,NUSANTARA,Bakmi Goreng Ayam,Bakmi Goreng Ayam,Ala Carte,GRAB,2,41500
Sales,BEVERAGES,COFFEE BASED,Iced Coffee Latte,Iced Coffee Latte,Ala Carte,EZO QS,75,24000
Sales,"BREAD, CAKE & PASTRY",BREAD,Roti Bun (kosong),Roti Bun (kosong),Ala Carte,POS,1,6500
Sales,LITE MEAL,LITE MEAL,Chicken Popcorn,Chicken Popcorn,Ala Carte,EZO DELIVERY,2,45500
Sales,LITE MEAL,LITE MEAL,Cheesy Splash Burger,Cheesy Burger,Ala Carte,EZO DELIVERY,1,59500
Sales,FOOD,INTERNATIONAL,Hainan Chicken Rice,Hainan Chicken Rice,Ala Carte,EZO DELIVERY,3,42000
Sales,SARAPAN PAGI,Special Breakfast,Sate Ayamali Taichan,Sate Taichan,Ala Carte,POS,4,40000
Sales,FOOD,INTERNATIONAL,Chicken Cordon Bleu,Chicken Cordon Bleu,Ala Carte,EZO DELIVERY,1,62500
Sales,FOOD,NUSANTARA,Nasi Goreng Rawon Hitam,Nasi Goreng Rawon Hitam,Ala Carte,EZO QS,9,71500
Sales,BEVERAGES,COFFEE BASED,Vanilla Latte,Vanilla Latte,Ala Carte,POS,23,26000
Sales,ROKOK SIN,ECERAN/BATANG,KRYPTO 1 batang,KRYPTO 1 batang,Ala Carte,POS,26,8500
Sales,FOOD,INTERNATIONAL,Chicken Cordon Bleu,Chicken Cordon Bleu,Ala Carte,POS,96,67500
Sales,LITE MEAL,LITE MEAL,Onion Rings,Onion Rings,Ala Carte,POS,62,24000
Sales,BEVERAGES,COFFEE BASED,Iced Mocaccino,Iced Mocaccino,Ala Carte,EZO QS,15,22000
Sales,SARAPAN PAGI,Special Breakfast,Sate Ayamali Taichan,Sate Taichan,Ala Carte,EZO QS,1,30000
Sales,FOOD,NUSANTARA,Empal Suwir Krawu,Empal Suwir Krawu,Ala Carte,EZO QS,15,53000
Sales,FOOD,INTERNATIONAL,Spice Crisp Chicken Rice,Spicy Chicken Rice,Ala Carte,EZO QS,6,54500
Sales,LITE MEAL,LITE MEAL,Chicken Popcorn,Chicken Popcorn,Ala Carte,POS,145,41000
Sales,FOOD,INTERNATIONAL,Spice Crisp Chicken Rice,Spicy Chicken Rice,Ala Carte,POS,14,51500
Sales,"BREAD, CAKE & PASTRY",BREAD,Palm Sugar Dough,Palm Sugar Dough,Ala Carte,POS,37,8000
Sales,FOOD,INTERNATIONAL,Dori Aglio Olio,Dori Aglio Olio,Ala Carte,EZO QS,57,53000
Sales,BEVERAGES,NON COFFEE BASED,Amali Drink (Iced),Amali Drink (Iced),Ala Carte,POS,269,15500
Sales,FOOD,NUSANTARA,Ayam Gr. Tutug Oncom,Ayam Gr. Tutug Oncom,Ala Carte,EZO QS,22,44000
Sales,ROKOK SIN,KRETEK,Krypto,Krypto Kretek Premium,Ala Carte,POS,1,65000
Sales,FOOD,INTERNATIONAL,Bolognese,Bolognese,Ala Carte,POS,45,41500
Sales,LITE MEAL,LITE MEAL,Kentang Gr. Saus Keju,Kentang Gr. Saus Keju,Ala Carte,EZO QS,102,32000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Nasi,Nasi,Ala Carte,POS,163,5000
Sales,BEVERAGES,COFFEE BASED,Caramel Latte,Caramel Latte,Ala Carte,POS,38,25500
Sales,COOKIES,SOFT COOKIES,Double choco cookies,Double choco cookies,Ala Carte,POS,267,9000
Sales,BEVERAGES,COFFEE BASED,Vanilla Latte,Vanilla Latte,Ala Carte,EZO QS,8,25500
Sales,SNACK,ANEKA KUE,Sosis Solo,Sosis Solo,Ala Carte,POS,31,8000
Sales,LITE MEAL,LITE MEAL,Chicken Popcorn,Chicken Popcorn,Ala Carte,POS,114,42500
Sales,FOOD,STEAK,Chicken Steak,Chicken Steak,Ala Carte,EZO QS,13,57000
Sales,SNACK,CAMILAN KERING,Toples Soes kering Coklat,Toples Soes kering Coklat,Ala Carte,POS,28,27500
Sales,LITE MEAL,LITE MEAL,Ala Nachos Grande,Ala Nachos Grande,Ala Carte,POS,38,46500
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,EZO DELIVERY,1,84500
Sales,SARAPAN PAGI,Special Breakfast,Nasi Tempong Banyuwangi,Nasi Tempong,Ala Carte,POS,24,29500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Emping,Emping,Ala Carte,EZO QS,5,8500
Sales,FOOD,NUSANTARA,Dori Sambal Matah,Dori Sambal Matah,Ala Carte,GRAB,1,35000
Sales,FOOD,INTERNATIONAL,Beef Teriyaki Rice,Beef Teriyaki Rice,Ala Carte,POS,111,53500
Sales,FOOD,INTERNATIONAL,Hainan Chicken Rice,Hainan Chicken Rice,Ala Carte,EZO DELIVERY,2,46000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Es Batu,Es Batu,Ala Carte,EZO QS,13,2000
Sales,BEVERAGES,NON COFFEE BASED,Amali Drink (Iced),Amali Drink (Iced),Ala Carte,POS,233,17000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Buah Potong,Buah Potong,Ala Carte,POS,33,10500
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,POS,48,80000
Sales,"BREAD, CAKE & PASTRY",BREAD,Red Beans Bread,Red Beans Bread,Ala Carte,POS,1,8500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra Parmesan Cheese,Extra Parmesan Cheese,Ala Carte,EZO QS,1,8500
Sales,SNACK,ANEKA KUE,Pastel,Pastel,Ala Carte,POS,18,7500
Sales,SNACK,CAMILAN KERING,Toples Brondong Jagung,Toples Brondong Jagung,Ala Carte,POS,10,29500
Sales,SNACK,CAMILAN KERING,Toples Soes kering Coklat,Toples Soes kering Coklat,Ala Carte,POS,24,29000
Sales,FOOD,NUSANTARA,Sop Iga Bakar,Sop Iga Bakar,Ala Carte,POS,67,79000
Sales,BEVERAGES,COFFEE BASED,Hot Aren Latte,Aren Latte,Ala Carte,POS,69,24500
Sales,FOOD,NUSANTARA,Ayam Buncis Lada Hitam,Ayam Buncis Lada Hitam,Ala Carte,EZO QS,43,35500
Sales,FOOD,INTERNATIONAL,Carbonara,Carbonara,Ala Carte,POS,159,43000
Sales,FOOD,NUSANTARA,Ayam Buncis Lada Hitam,Ayam Buncis Lada Hitam,Ala Carte,EZO QS,48,35000
Sales,BEVERAGES,COFFEE BASED,Vanilla Latte,Vanilla Latte,Ala Carte,EZO QS,6,27000
Sales,BEVERAGES,NON COFFEE BASED,Red Ginger Tea,Red Ginger Tea,Ala Carte,POS,271,23000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Asin,Telur Asin,Ala Carte,EZO QS,3,7500
Sales,FOOD,NUSANTARA,Ayam Buncis Lada Hitam,Ayam Buncis Lada Hitam,Ala Carte,POS,200,42000
Sales,BEVERAGES,COFFEE BASED,Macchiato,Macchiato,Ala Carte,EZO QS,6,23000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,PRISTINE WATER,Pristine Water,Ala Carte,POS,13,8500
Sales,BEVERAGES,NON COFFEE BASED,Creamy Coco Pandan,Creamy Coco Pandan,Ala Carte,POS,25,24000
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,EZO QS,14,87000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Mushroom,Bowl Chicken Mushroom,Ala Carte,POS,21,26500
Sales,FOOD,INTERNATIONAL,Beef Cordon Bleu,Beef Cordon Bleu,Ala Carte,EZO QS,13,80000
Sales,LITE MEAL,LITE MEAL,3 Risoles Mayo,3 Risoles Mayo,Ala Carte,EZO DELIVERY,1,27000
Sales,SNACK,ANEKA KUE,Risoles Mayo,Risoles Mayo,Ala Carte,POS,47,7000
Sales,SNACK,CAMILAN KERING,Keripik Bayam,Keripik Bayam,Ala Carte,POS,9,26500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Scrambled Egg,Scrambled Egg,Ala Carte,POS,5,12000
Sales,FOOD,INTERNATIONAL,Fish and chips,Fish and chips,Ala Carte,POS,323,45000
Sales,FOOD,INTERNATIONAL,Carbonara,Carbonara,Ala Carte,EZO QS,47,43000
Sales,SNACK,ANEKA KUE,Risoles Mayo,Risoles Mayo,Ala Carte,POS,54,7000
Sales,FOOD,STEAK,Hamburg Steak,Hamburg Steak,Ala Carte,POS,73,75500
Sales,BEVERAGES,COFFEE BASED,Kopi Turkish Latte,Kopi Turkish Latte,Ala Carte,POS,23,24500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tahu,Tahu,Ala Carte,EZO QS,1,4000
Sales,ROKOK SIN,ECERAN/BATANG,PRECISION GREEN 1 batang,PRECISION GREEN 1 batang,Ala Carte,EZO QS,1,3500
Sales,"BREAD, CAKE & PASTRY",CAKE,Bolu Jadul,Bolu Jadul,Ala Carte,POS,9,8000
Sales,BEVERAGES,COFFEE BASED,Caramel Latte,Caramel Latte,Ala Carte,POS,34,28000
Sales,FOOD,INTERNATIONAL,Amali Sirloin Fettuccine,Amali Sirloin Fettuccine,Ala Carte,POS,19,98500
Sales,BEVERAGES,COFFEE BASED,Iced Kopi Turkish,Iced Kopi Turkish,Ala Carte,EZO QS,1,21500
Sales,BEVERAGES,NON COFFEE BASED,Iced Mojito Mint,Iced Mojito Mint,Ala Carte,POS,123,24000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Sosis,Sosis,Ala Carte,EZO QS,20,4500
Sales,BEVERAGES,NON COFFEE BASED,Creamy Coco Pandan,Creamy Coco Pandan,Ala Carte,EZO QS,10,25500
Sales,FOOD,NUSANTARA,Sop Buntut Bakar,Sop Buntut Bakar,Ala Carte,EZO DELIVERY,1,87500
Sales,BEVERAGES,NON COFFEE BASED,Iced Matcha Latte Cream,Iced Matcha Latte Cream,Ala Carte,GRAB,10,31000
Sales,BEVERAGES,COFFEE BASED,Hot Aren Latte,Aren Latte,Ala Carte,EZO QS,28,27000
Sales,BEVERAGES,COFFEE BASED,Iced Blackjack,Iced Blackjack,Ala Carte,EZO QS,13,26000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Katsu,Bowl Chicken Katsu,Ala Carte,POS,39,24000
Sales,FOOD,INTERNATIONAL,Dori Butter Lemon,Dori Butter Lemon,Ala Carte,POS,164,36000
Sales,SNACK,CAMILAN KERING,Toples Brondong Jagung,Toples Brondong Jagung,Ala Carte,POS,9,25500
Sales,BEVERAGES,NON COFFEE BASED,Iced Pandan Tea,Iced Pandan Tea,Ala Carte,EZO QS,80,15000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Whipping Cream,Whipping Cream,Ala Carte,POS,17,8500
Sales,BEVERAGES,NON COFFEE BASED,Susu Almond Herbal,Susu Almond Herbal,Ala Carte,EZO QS,3,24000
Sales,FOOD,INTERNATIONAL,Dori Salted Egg Rice,Dori Salted Egg Rice,Ala Carte,EZO DELIVERY,3,47000
Sales,BEVERAGES,NON COFFEE BASED,Iced Double Cheese Cream,Iced Double Cheese Cream,Ala Carte,EZO QS,7,29000
Sales,FOOD,NUSANTARA,Nasi Goreng Jawa,Nasi Goreng Jawa,Ala Carte,GRAB,2,35000
Sales,SNACK,CAMILAN KERING,Keripik Bayam,Keripik Bayam,Ala Carte,POS,10,20500
Sales,FOOD,NUSANTARA,Nasi Goreng Jawa,Nasi Goreng Jawa,Ala Carte,GRAB,2,37000
Sales,BEVERAGES,COFFEE BASED,Iced Mocaccino,Iced Mocaccino,Ala Carte,POS,18,28500
Sales,BEVERAGES,COFFEE BASED,Iced Sunkist Coffee,Iced Sunkist Coffee,Ala Carte,EZO QS,13,24500
Sales,FOOD,NUSANTARA,Ayam Goreng Lalaban,Ayam Goreng Lalaban,Ala Carte,POS,90,42500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Whipping Cream,Whipping Cream,Ala Carte,POS,18,7500
Sales,FOOD,INTERNATIONAL,Carbonara,Carbonara,Ala Carte,EZO QS,93,43500
Sales,BEVERAGES,NON COFFEE BASED,Iced Tea Original,Iced Tea Original,Ala Carte,EZO DELIVERY,1,12000
Sales,FOOD,NUSANTARA,Nasi Bakar Ayam,Nasi Bakar Ayam,Ala Carte,EZO QS,26,27500
Sales,BEVERAGES,NON COFFEE BASED,Hot Tea Original,Hot Tea Original,Ala Carte,EZO QS,79,11000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tempe,Tempe,Ala Carte,POS,6,4000
Sales,SNACK,ANEKA KUE,Risoles Mayo,Risoles Mayo,Ala Carte,POS,52,8500
Sales,BEVERAGES,COFFEE BASED,Red Ginger Americano,Red Ginger Americano,Ala Carte,POS,86,22500
Sales,BEVERAGES,COFFEE BASED,Iced Mocaccino,Iced Mocaccino,Ala Carte,POS,19,27500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tartar sauce,Tartar sauce,Ala Carte,EZO QS,1,10500
Sales,SARAPAN PAGI,Special Breakfast,Mushroom Cream Soup,Mushroom Soup,Ala Carte,POS,27,22500
Sales,LITE MEAL,LITE MEAL,3 Risoles Mayo,3 Risoles Mayo,Ala Carte,EZO DELIVERY,1,21000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Nasi,Nasi,Ala Carte,POS,132,4500
Sales,SARAPAN PAGI,Special Breakfast,Nasi Pecel,Nasi Pecel,Ala Carte,POS,13,33000
Sales,FOOD,NUSANTARA,Ayam Buncis Sambal Hejo,Ayam Buncis Sambal Hejo,Ala Carte,EZO QS,51,29000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Whipping Cream,Whipping Cream,Ala Carte,EZO QS,3,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tartar sauce,Tartar sauce,Ala Carte,EZO DELIVERY,1,9500
Sales,BEVERAGES,COFFEE BASED,Kopi Tua,Kopi Tua,Ala Carte,POS,2,23000
Sales,BEVERAGES,COFFEE BASED,Iced Avocado Latte,Iced Avocado Latte,Ala Carte,EZO DELIVERY,1,26000
Sales,BEVERAGES,NON COFFEE BASED,Organic Green Juice,O Green Juice,Ala Carte,POS,409,27000
Sales,BEVERAGES,COFFEE BASED,Mocaccino,Mocaccino,Ala Carte,POS,7,26000
Sales,SNACK,CAMILAN KERING,Toples Sumpia Udang,Toples Sumpia Udang,Ala Carte,POS,83,26000
Sales,BEVERAGES,COFFEE BASED,Iced Kopi Turkish,Iced Kopi Turkish,Ala Carte,POS,32,23000
Sales,LITE MEAL,LITE MEAL,Mixed Platter,Mixed Platter,Ala Carte,GRAB,1,44500
Sales,BEVERAGES,COFFEE BASED,Kopi Turkish Latte,Kopi Turkish Latte,Ala Carte,POS,24,25500
Sales,LITE MEAL,LITE MEAL,Mixed Platter,Mixed Platter,Ala Carte,POS,258,42500
Sales,SARAPAN PAGI,Special Breakfast,Sate Ayamali Taichan,Sate Taichan,Ala Carte,EZO QS,1,24000
Sales,FOOD,INTERNATIONAL,Dori Salted Egg Rice,Dori Salted Egg Rice,Ala Carte,EZO DELIVERY,2,42000
Sales,BEVERAGES,NON COFFEE BASED,Iced Yakultberry,Iced Yakultberry,Ala Carte,EZO QS,81,26000
Sales,FOOD,INTERNATIONAL,Bolognese,Bolognese,Ala Carte,EZO QS,20,41000
Sales,FOOD,NUSANTARA,Ayam Taliwang,Ayam Taliwang,Ala Carte,POS,47,49500
Sales,FOOD,INTERNATIONAL,Aglio Olio,Aglio Olio,Ala Carte,GRAB,3,44500
Sales,FOOD,INTERNATIONAL,Bolognese,Bolognese,Ala Carte,EZO DELIVERY,2,41500
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Mushroom,Bowl Chicken Mushroom,Ala Carte,EZO QS,2,21500
Sales,FOOD,NUSANTARA,Nasi Goreng Ayam Spesial,Nasi Goreng Ayam Spesial,Ala Carte,GRAB,5,40000
Sales,FOOD,INTERNATIONAL,Fish and chips,Fish and chips,Ala Carte,GRAB,7,53500
Sales,BEVERAGES,COFFEE BASED,Macchiato,Macchiato,Ala Carte,EZO QS,7,19500
Sales,FOOD,NUSANTARA,Nasi Goreng Jawa,Nasi Goreng Jawa,Ala Carte,EZO QS,164,37500
Sales,LITE MEAL,LITE MEAL,Tahu Cabe Garam,Tahu Cabe Garam,Ala Carte,GRAB,7,25000
Sales,FOOD,NUSANTARA,Ayam Goreng Serundeng,Ayam Goreng Serundeng,Ala Carte,EZO QS,38,47000
Sales,ROKOK SIN,FILTER,Trust Menthol,Trust Menthol Filter,Ala Carte,POS,3,30000
Sales,BEVERAGES,COFFEE BASED,Iced Vanilla Latte,Iced Vanilla Latte,Ala Carte,POS,208,26000
Sales,"BREAD, CAKE & PASTRY",BREAD,Red Beans Bread,Red Beans Bread,Ala Carte,POS,1,9000
Sales,BEVERAGES,NON COFFEE BASED,Iced Pandan Tea,Iced Pandan Tea,Ala Carte,POS,106,13500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Kerupuk udang,Kerupuk udang,Ala Carte,EZO QS,10,5000
Sales,BEVERAGES,NON COFFEE BASED,Amali Drink (Hot),Amali Drink (Hot),Ala Carte,EZO QS,41,18000
Sales,BEVERAGES,NON COFFEE BASED,Hot Lemon Tea,Hot Lemon Tea,Ala Carte,POS,176,16000
Sales,FOOD,STEAK,Garlic Rosemary Chicken Steak,Garlic Rosemary Chicken Steak,Ala Carte,EZO QS,7,84000
Sales,"BREAD, CAKE & PASTRY",BREAD,Choco Banana,Choco Banana,Ala Carte,POS,831,11000
Sales,FOOD,NUSANTARA,Sop Iga Bakar,Sop Iga Bakar,Ala Carte,EZO QS,28,86000
Sales,SARAPAN PAGI,Special Breakfast,Chicken Cream Soup,Chicken Soup,Ala Carte,EZO QS,1,26500
